age;duration;campaign;pdays;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;job;marital;education;default;housing;loan;contact;month;day_of_week;previous;poutcome;y
35;248;1;999;1.1;93.994;-36.4;4.857;5191;student;single;university.degree;unknown;yes;no;telephone;may;mon;0;nonexistent;1
36;256;1;999;1.1;93.994;-36.4;4.857;5191;student;single;basic.9y;no;yes;no;telephone;may;mon;0;nonexistent;1
55;286;1;999;1.1;93.994;-36.4;4.857;5191;housemaid;divorced;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
59;477;1;999;1.1;93.994;-36.4;4.857;5191;admin.;married;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
57;611;2;999;1.1;93.994;-36.4;4.857;5191;retired;married;unknown;unknown;no;no;telephone;may;mon;0;nonexistent;1
39;471;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;professional.course;unknown;yes;no;telephone;may;mon;0;nonexistent;1
39;381;2;999;1.1;93.994;-36.4;4.857;5191;housemaid;married;basic.4y;unknown;yes;no;telephone;may;mon;0;nonexistent;1
30;251;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;single;unknown;no;yes;no;telephone;may;mon;0;nonexistent;1
30;408;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;single;unknown;no;yes;yes;telephone;may;mon;0;nonexistent;1
50;287;1;999;1.1;93.994;-36.4;4.857;5191;housemaid;married;basic.4y;unknown;no;no;telephone;may;mon;0;nonexistent;1
40;322;3;999;1.1;93.994;-36.4;4.857;5191;services;married;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
35;216;2;999;1.1;93.994;-36.4;4.857;5191;admin.;married;high.school;no;yes;no;telephone;may;mon;0;nonexistent;1
43;366;2;999;1.1;93.994;-36.4;4.857;5191;technician;married;unknown;unknown;no;no;telephone;may;mon;0;nonexistent;1
36;210;1;999;1.1;93.994;-36.4;4.857;5191;services;single;basic.6y;unknown;yes;no;telephone;may;mon;0;nonexistent;1
46;288;1;999;1.1;93.994;-36.4;4.857;5191;technician;married;basic.4y;unknown;yes;no;telephone;may;mon;0;nonexistent;1
40;168;1;999;1.1;93.994;-36.4;4.857;5191;technician;married;basic.9y;no;no;no;telephone;may;mon;0;nonexistent;1
58;132;1;999;1.1;93.994;-36.4;4.857;5191;retired;married;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
42;64;2;999;1.1;93.994;-36.4;4.857;5191;technician;married;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
35;209;2;999;1.1;93.994;-36.4;4.857;5191;admin.;single;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
43;410;3;999;1.1;93.994;-36.4;4.857;5191;retired;married;basic.4y;unknown;no;no;telephone;may;mon;0;nonexistent;1
45;177;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.4y;no;yes;yes;telephone;may;mon;0;nonexistent;1
39;580;2;999;1.1;93.994;-36.4;4.857;5191;admin.;married;professional.course;no;yes;no;telephone;may;mon;0;nonexistent;1
50;165;1;999;1.1;93.994;-36.4;4.857;5191;services;divorced;professional.course;no;yes;no;telephone;may;mon;0;nonexistent;1
32;127;2;999;1.1;93.994;-36.4;4.857;5191;management;divorced;basic.4y;unknown;yes;no;telephone;may;mon;0;nonexistent;1
39;357;1;999;1.1;93.994;-36.4;4.857;5191;admin.;married;high.school;unknown;no;no;telephone;may;mon;0;nonexistent;1
52;175;1;999;1.1;93.994;-36.4;4.857;5191;self-employed;married;university.degree;unknown;no;no;telephone;may;mon;0;nonexistent;1
44;300;1;999;1.1;93.994;-36.4;4.857;5191;admin.;married;professional.course;no;yes;no;telephone;may;mon;0;nonexistent;1
56;136;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.4y;no;no;no;telephone;may;mon;0;nonexistent;1
48;125;2;999;1.1;93.994;-36.4;4.857;5191;admin.;married;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
33;189;2;999;1.1;93.994;-36.4;4.857;5191;services;married;high.school;unknown;no;yes;telephone;may;mon;0;nonexistent;1
43;213;3;999;1.1;93.994;-36.4;4.857;5191;management;married;university.degree;unknown;no;yes;telephone;may;mon;0;nonexistent;1
57;238;2;999;1.1;93.994;-36.4;4.857;5191;retired;married;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
36;124;1;999;1.1;93.994;-36.4;4.857;5191;technician;single;professional.course;no;no;no;telephone;may;mon;0;nonexistent;1
34;18;1;999;1.1;93.994;-36.4;4.857;5191;management;married;university.degree;no;yes;no;telephone;may;mon;0;nonexistent;1
34;730;2;999;1.1;93.994;-36.4;4.857;5191;services;single;basic.9y;no;no;no;telephone;may;mon;0;nonexistent;1
30;40;1;999;1.1;93.994;-36.4;4.857;5191;technician;married;university.degree;unknown;no;no;telephone;may;mon;0;nonexistent;1
33;181;2;999;1.1;93.994;-36.4;4.857;5191;services;divorced;unknown;no;no;no;telephone;may;mon;0;nonexistent;1
32;79;1;999;1.1;93.994;-36.4;4.857;5191;technician;single;professional.course;no;no;no;telephone;may;mon;0;nonexistent;1
36;142;2;999;1.1;93.994;-36.4;4.857;5191;technician;single;high.school;no;yes;no;telephone;may;mon;0;nonexistent;1
36;389;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;single;high.school;no;no;yes;telephone;may;mon;0;nonexistent;1
33;702;1;999;1.1;93.994;-36.4;4.857;5191;services;single;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
40;151;1;999;1.1;93.994;-36.4;4.857;5191;technician;divorced;professional.course;no;no;no;telephone;may;mon;0;nonexistent;1
41;211;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;0;nonexistent;1
51;117;1;999;1.1;93.994;-36.4;4.857;5191;services;married;basic.6y;no;yes;no;telephone;may;mon;0;nonexistent;1
36;232;3;999;1.1;93.994;-36.4;4.857;5191;technician;married;professional.course;no;yes;no;telephone;may;mon;0;nonexistent;1
28;408;2;999;1.1;93.994;-36.4;4.857;5191;services;married;unknown;no;no;no;telephone;may;mon;0;nonexistent;1
53;370;3;999;1.1;93.994;-36.4;4.857;5191;services;married;high.school;no;yes;yes;telephone;may;mon;0;nonexistent;1
58;179;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;0;nonexistent;1
45;46;1;999;1.1;93.994;-36.4;4.857;5191;management;married;basic.9y;no;no;yes;telephone;may;mon;0;nonexistent;1
43;200;1;999;1.1;93.994;-36.4;4.857;5191;technician;married;unknown;no;yes;no;telephone;may;mon;0;nonexistent;1
33;50;1;999;1.1;93.994;-36.4;4.857;5191;admin.;married;high.school;no;no;yes;telephone;may;mon;0;nonexistent;1
33;181;1;999;1.1;93.994;-36.4;4.857;5191;admin.;married;high.school;no;no;yes;telephone;may;mon;0;nonexistent;1
27;119;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;single;basic.6y;no;unknown;unknown;telephone;may;mon;0;nonexistent;1
42;361;1;999;1.1;93.994;-36.4;4.857;5191;technician;married;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
43;73;3;999;1.1;93.994;-36.4;4.857;5191;admin.;divorced;basic.9y;no;no;no;telephone;may;mon;0;nonexistent;1
42;67;2;999;1.1;93.994;-36.4;4.857;5191;admin.;married;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
27;350;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;single;basic.6y;no;no;no;telephone;may;mon;0;nonexistent;1
34;150;2;999;1.1;93.994;-36.4;4.857;5191;self-employed;single;university.degree;no;yes;no;telephone;may;mon;0;nonexistent;1
31;332;2;999;1.1;93.994;-36.4;4.857;5191;student;single;university.degree;unknown;no;no;telephone;may;mon;0;nonexistent;1
54;611;2;999;1.1;93.994;-36.4;4.857;5191;management;divorced;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
40;58;3;999;1.1;93.994;-36.4;4.857;5191;self-employed;married;basic.4y;unknown;no;no;telephone;may;mon;0;nonexistent;1
52;151;1;999;1.1;93.994;-36.4;4.857;5191;unemployed;married;high.school;unknown;yes;no;telephone;may;mon;0;nonexistent;1
47;89;2;999;1.1;93.994;-36.4;4.857;5191;management;divorced;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
49;152;1;999;1.1;93.994;-36.4;4.857;5191;housemaid;married;basic.9y;unknown;no;no;telephone;may;mon;0;nonexistent;1
32;611;2;999;1.1;93.994;-36.4;4.857;5191;admin.;single;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
49;110;2;999;1.1;93.994;-36.4;4.857;5191;housemaid;single;high.school;unknown;yes;yes;telephone;may;mon;0;nonexistent;1
50;463;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;unknown;no;no;telephone;may;mon;0;nonexistent;1
34;962;1;999;1.1;93.994;-36.4;4.857;5191;services;married;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
55;102;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;0;nonexistent;1
47;10;4;999;1.1;93.994;-36.4;4.857;5191;technician;single;basic.9y;no;no;no;telephone;may;mon;0;nonexistent;1
51;118;3;999;1.1;93.994;-36.4;4.857;5191;retired;married;professional.course;no;no;no;telephone;may;mon;0;nonexistent;1
47;92;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.6y;no;no;no;telephone;may;mon;0;nonexistent;1
56;143;3;999;1.1;93.994;-36.4;4.857;5191;technician;married;basic.4y;no;yes;no;telephone;may;mon;0;nonexistent;1
53;189;3;999;1.1;93.994;-36.4;4.857;5191;admin.;married;basic.9y;no;no;no;telephone;may;mon;0;nonexistent;1
36;75;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;0;nonexistent;1
42;189;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;divorced;basic.9y;no;yes;no;telephone;may;mon;0;nonexistent;1
44;55;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;divorced;basic.6y;no;no;no;telephone;may;mon;0;nonexistent;1
39;935;3;999;1.1;93.994;-36.4;4.857;5191;housemaid;married;basic.9y;no;yes;no;telephone;may;mon;0;nonexistent;2
37;56;2;999;1.1;93.994;-36.4;4.857;5191;admin.;single;high.school;no;yes;yes;telephone;may;mon;0;nonexistent;1
60;5;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;unknown;unknown;yes;no;telephone;may;mon;0;nonexistent;1
36;225;2;999;1.1;93.994;-36.4;4.857;5191;services;married;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
42;125;2;999;1.1;93.994;-36.4;4.857;5191;management;divorced;university.degree;no;yes;no;telephone;may;mon;0;nonexistent;1
31;286;2;999;1.1;93.994;-36.4;4.857;5191;admin.;married;high.school;no;yes;yes;telephone;may;mon;0;nonexistent;1
53;206;2;999;1.1;93.994;-36.4;4.857;5191;technician;divorced;professional.course;unknown;no;yes;telephone;may;mon;0;nonexistent;1
45;164;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;0;nonexistent;1
37;98;2;999;1.1;93.994;-36.4;4.857;5191;technician;single;professional.course;no;yes;no;telephone;may;mon;0;nonexistent;1
47;446;2;999;1.1;93.994;-36.4;4.857;5191;self-employed;married;professional.course;no;no;no;telephone;may;mon;0;nonexistent;1
49;742;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;divorced;high.school;no;no;yes;telephone;may;mon;0;nonexistent;1
36;120;2;999;1.1;93.994;-36.4;4.857;5191;admin.;married;university.degree;no;yes;no;telephone;may;mon;0;nonexistent;1
35;122;3;999;1.1;93.994;-36.4;4.857;5191;services;divorced;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
38;362;4;999;1.1;93.994;-36.4;4.857;5191;unknown;married;unknown;unknown;no;no;telephone;may;mon;0;nonexistent;1
38;357;2;999;1.1;93.994;-36.4;4.857;5191;services;single;high.school;unknown;no;no;telephone;may;mon;0;nonexistent;1
50;200;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;divorced;high.school;unknown;no;yes;telephone;may;mon;0;nonexistent;1
59;107;2;999;1.1;93.994;-36.4;4.857;5191;retired;married;professional.course;unknown;no;no;telephone;may;mon;0;nonexistent;1
43;267;2;999;1.1;93.994;-36.4;4.857;5191;unknown;married;unknown;no;yes;no;telephone;may;mon;0;nonexistent;1
42;248;2;999;1.1;93.994;-36.4;4.857;5191;admin.;married;high.school;no;yes;no;telephone;may;mon;0;nonexistent;1
40;215;2;999;1.1;93.994;-36.4;4.857;5191;admin.;married;basic.6y;unknown;yes;no;telephone;may;mon;0;nonexistent;1
46;209;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;unknown;unknown;no;no;telephone;may;mon;0;nonexistent;1
57;205;2;999;1.1;93.994;-36.4;4.857;5191;housemaid;divorced;basic.4y;no;yes;yes;telephone;may;mon;0;nonexistent;1
42;261;3;999;1.1;93.994;-36.4;4.857;5191;admin.;married;university.degree;no;yes;no;telephone;may;mon;0;nonexistent;1
41;83;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;0;nonexistent;1
54;106;3;999;1.1;93.994;-36.4;4.857;5191;management;divorced;university.degree;no;yes;no;telephone;may;mon;0;nonexistent;1
27;106;2;999;1.1;93.994;-36.4;4.857;5191;admin.;single;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
36;108;2;999;1.1;93.994;-36.4;4.857;5191;admin.;married;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
58;214;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;professional.course;unknown;yes;no;telephone;may;mon;0;nonexistent;1
40;358;2;999;1.1;93.994;-36.4;4.857;5191;management;married;university.degree;unknown;yes;no;telephone;may;mon;0;nonexistent;1
34;453;2;999;1.1;93.994;-36.4;4.857;5191;admin.;single;basic.9y;unknown;no;no;telephone;may;mon;0;nonexistent;1
33;364;2;999;1.1;93.994;-36.4;4.857;5191;admin.;divorced;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
56;136;2;999;1.1;93.994;-36.4;4.857;5191;retired;married;basic.6y;no;no;no;telephone;may;mon;0;nonexistent;1
42;173;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;0;nonexistent;1
43;241;2;999;1.1;93.994;-36.4;4.857;5191;services;married;high.school;no;yes;no;telephone;may;mon;0;nonexistent;1
54;224;3;999;1.1;93.994;-36.4;4.857;5191;management;single;basic.9y;no;yes;no;telephone;may;mon;0;nonexistent;1
53;148;2;999;1.1;93.994;-36.4;4.857;5191;admin.;single;basic.6y;no;yes;yes;telephone;may;mon;0;nonexistent;1
42;230;2;999;1.1;93.994;-36.4;4.857;5191;technician;single;unknown;no;no;no;telephone;may;mon;0;nonexistent;1
40;199;3;999;1.1;93.994;-36.4;4.857;5191;services;married;basic.6y;unknown;no;no;telephone;may;mon;0;nonexistent;1
54;196;2;999;1.1;93.994;-36.4;4.857;5191;technician;married;professional.course;no;yes;yes;telephone;may;mon;0;nonexistent;1
40;111;4;999;1.1;93.994;-36.4;4.857;5191;housemaid;single;professional.course;no;no;no;telephone;may;mon;0;nonexistent;1
26;231;3;999;1.1;93.994;-36.4;4.857;5191;admin.;single;university.degree;no;yes;no;telephone;may;mon;0;nonexistent;1
33;316;3;999;1.1;93.994;-36.4;4.857;5191;admin.;married;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
35;240;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;unknown;no;no;telephone;may;mon;0;nonexistent;1
36;669;3;999;1.1;93.994;-36.4;4.857;5191;admin.;married;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
29;425;2;999;1.1;93.994;-36.4;4.857;5191;services;single;high.school;no;yes;no;telephone;may;mon;0;nonexistent;1
36;121;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;0;nonexistent;1
35;174;5;999;1.1;93.994;-36.4;4.857;5191;management;married;high.school;no;yes;no;telephone;may;mon;0;nonexistent;1
50;88;5;999;1.1;93.994;-36.4;4.857;5191;self-employed;single;university.degree;no;no;yes;telephone;may;mon;0;nonexistent;1
46;313;3;999;1.1;93.994;-36.4;4.857;5191;services;married;high.school;unknown;yes;no;telephone;may;mon;0;nonexistent;1
49;135;4;999;1.1;93.994;-36.4;4.857;5191;entrepreneur;married;high.school;no;yes;no;telephone;may;mon;0;nonexistent;1
42;152;2;999;1.1;93.994;-36.4;4.857;5191;technician;single;professional.course;unknown;yes;no;telephone;may;mon;0;nonexistent;1
36;402;3;999;1.1;93.994;-36.4;4.857;5191;blue-collar;single;high.school;no;yes;yes;telephone;may;mon;0;nonexistent;1
55;221;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;0;nonexistent;1
41;213;2;999;1.1;93.994;-36.4;4.857;5191;management;married;university.degree;unknown;no;no;telephone;may;mon;0;nonexistent;1
57;144;3;999;1.1;93.994;-36.4;4.857;5191;management;married;professional.course;unknown;yes;no;telephone;may;mon;0;nonexistent;1
32;158;3;999;1.1;93.994;-36.4;4.857;5191;services;single;high.school;no;yes;no;telephone;may;mon;0;nonexistent;1
49;220;3;999;1.1;93.994;-36.4;4.857;5191;admin.;married;basic.9y;no;no;no;telephone;may;mon;0;nonexistent;1
57;325;2;999;1.1;93.994;-36.4;4.857;5191;unknown;married;unknown;unknown;yes;no;telephone;may;mon;0;nonexistent;1
58;254;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;divorced;basic.4y;no;yes;no;telephone;may;mon;0;nonexistent;1
52;503;2;999;1.1;93.994;-36.4;4.857;5191;technician;married;high.school;no;yes;no;telephone;may;mon;0;nonexistent;1
50;680;2;999;1.1;93.994;-36.4;4.857;5191;services;divorced;professional.course;no;no;no;telephone;may;mon;0;nonexistent;1
41;421;4;999;1.1;93.994;-36.4;4.857;5191;blue-collar;single;basic.9y;unknown;yes;no;telephone;may;mon;0;nonexistent;1
33;130;3;999;1.1;93.994;-36.4;4.857;5191;entrepreneur;married;university.degree;no;yes;no;telephone;may;mon;0;nonexistent;1
57;164;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.4y;no;no;no;telephone;may;mon;0;nonexistent;1
48;174;3;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.6y;unknown;no;no;telephone;may;mon;0;nonexistent;1
55;113;2;999;1.1;93.994;-36.4;4.857;5191;technician;married;professional.course;no;no;no;telephone;may;mon;0;nonexistent;1
38;195;2;999;1.1;93.994;-36.4;4.857;5191;management;married;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
38;347;3;999;1.1;93.994;-36.4;4.857;5191;services;married;high.school;no;yes;no;telephone;may;mon;0;nonexistent;1
53;208;2;999;1.1;93.994;-36.4;4.857;5191;admin.;married;university.degree;no;yes;no;telephone;may;mon;0;nonexistent;1
43;404;4;999;1.1;93.994;-36.4;4.857;5191;unemployed;single;university.degree;no;no;no;telephone;may;mon;0;nonexistent;1
36;396;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;single;high.school;no;no;no;telephone;may;mon;0;nonexistent;1
32;98;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;0;nonexistent;1
33;229;3;999;1.1;93.994;-36.4;4.857;5191;services;married;basic.4y;no;no;no;telephone;may;mon;0;nonexistent;1
58;350;2;999;1.1;93.994;-36.4;4.857;5191;entrepreneur;married;basic.4y;no;yes;no;telephone;may;mon;0;nonexistent;1
40;88;3;999;1.1;93.994;-36.4;4.857;5191;unemployed;divorced;high.school;unknown;no;no;telephone;may;tue;0;nonexistent;1
57;379;2;999;1.1;93.994;-36.4;4.857;5191;management;married;university.degree;no;yes;no;telephone;may;tue;0;nonexistent;1
45;168;3;999;1.1;93.994;-36.4;4.857;5191;technician;married;high.school;no;yes;no;telephone;may;tue;0;nonexistent;1
42;190;3;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;tue;0;nonexistent;1
46;158;1;999;1.1;93.994;-36.4;4.857;5191;admin.;married;university.degree;no;yes;no;telephone;may;tue;0;nonexistent;1
36;210;1;999;1.1;93.994;-36.4;4.857;5191;technician;married;university.degree;no;no;no;telephone;may;tue;0;nonexistent;1
41;102;1;999;1.1;93.994;-36.4;4.857;5191;self-employed;married;high.school;no;yes;no;telephone;may;tue;0;nonexistent;1
57;306;1;999;1.1;93.994;-36.4;4.857;5191;admin.;divorced;basic.9y;no;no;no;telephone;may;tue;0;nonexistent;1
49;64;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;tue;0;nonexistent;1
56;218;1;999;1.1;93.994;-36.4;4.857;5191;management;divorced;high.school;no;no;no;telephone;may;tue;0;nonexistent;1
37;77;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;0;nonexistent;1
37;54;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;basic.9y;no;no;yes;telephone;may;tue;0;nonexistent;1
46;344;1;999;1.1;93.994;-36.4;4.857;5191;admin.;single;high.school;no;yes;no;telephone;may;tue;0;nonexistent;1
22;195;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;single;basic.9y;no;yes;no;telephone;may;tue;0;nonexistent;1
43;202;1;999;1.1;93.994;-36.4;4.857;5191;services;married;high.school;no;no;no;telephone;may;tue;0;nonexistent;1
49;286;1;999;1.1;93.994;-36.4;4.857;5191;blue-collar;married;unknown;no;no;no;telephone;may;tue;0;nonexistent;1
41;278;1;999;1.1;93.994;-36.4;4.857;5191;technician;married;basic.6y;no;yes;no;telephone;may;tue;0;nonexistent;1
38;189;1;999;1.1;93.994;-36.4;4.857;5191;admin.;single;university.degree;no;no;no;telephone;may;tue;0;nonexistent;1
33;83;1;999;1.1;93.994;-36.4;4.857;5191;admin.;married;basic.9y;no;no;no;telephone;may;tue;0;nonexistent;1
49;18;1;999;1.1;93.994;-36.4;4.857;5191;admin.;married;university.degree;no;yes;yes;telephone;may;tue;0;nonexistent;1
30;184;2;999;1.1;93.994;-36.4;4.857;5191;blue-collar;single;unknown;no;no;no;telephone;may;tue;0;nonexistent;1
33;235;1;999;1.1;93.994;-36.4;4.857;5191;admin.;married;basic.9y;no;yes;no;telephone;may;tue;0;nonexistent;1
34;290;1;999;1.1;93.994;-36.4;4.857;5191;management;single;university.degree;no;no;no;telephone;may;tue;0;nonexistent;1
30;133;1;999;1.1;93.994;-36.4;4.857;5191;student;single;unknown;unknown;no;no;telephone;may;tue;0;nonexistent;1
59;318;1;999;1.1;93.994;-36.4;4.857;5191;management;married;basic.4y;unknown;yes;yes;telephone;may;tue;0;nonexistent;1
